md5id,date,stationid,aqi,so2,so2_24h,no2,no2_24h,co,co_24h,o3,o3_24h,o3_8h,o3_8h_24h,pm10,pm10_24h,pm2_5,pm2_5_24h
0006a8126bcfe5b37382c8ec80214f8b,"2016-03-09 05:00",770527ae0d86165c465eb6aff24be486,58.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,0.0,0.0
0006a965afc324022bd74294d28066b1,"2014-02-28 07:00",12be0ec7f2c873f2f0bf8654e512a54c,87.0,75.0,NULL,69.0,NULL,1.48,NULL,10.0,NULL,34.5,NULL,124.0,NULL,40.0,NULL
0006add5baa57d976baea26b9c2ee68a,"2015-06-30 03:00",afab9219d4d618c4091590415940fb7e,42.0,7.0,15.0,12.0,24.0,0.477,0.865,54.0,187.0,44.0,153.0,42.0,113.0,23.0,80.0
0006ae4409a8f18697d7100f1b415f39,"2014-12-12 21:00",65a3087afb4f8c4cb0619ce73972add1,35.0,33.0,10.0,49.0,15.0,1.292,0.556,10.0,73.0,54.0,72.0,35.0,37.0,21.0,18.0
0006bc79a302b04f96bcd36a0982a57e,"2014-09-19 07:00",c4c88014151f989b7477efd710b3b9d5,116.0,16.0,22.0,38.0,41.0,1.719,1.501,1.0,180.0,26.0,152.0,182.0,131.0,53.0,40.0
0006bca92b40f12ccf57a20dd1ef17c7,"2016-02-11 00:00",3ebf06b936d164f38280f3a45f7b53cd,88.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
0006c14c4db4de295e87ed5dfd7a008f,"2015-01-10 19:00",f36327741f4393c8a577496e965fc62e,361.0,57.8,NULL,120.2,NULL,2.4,NULL,15.3,NULL,NULL,NULL,226.9,297.0,NULL,310.2
0006c3489e8c37a4e7403e12b7c141e2,"2016-01-31 10:00",9d8782ee880858f4051c550c906feb00,58.0,45.0,70.0,44.0,61.0,1.728,2.771,46.0,46.0,16.0,28.0,66.0,100.0,38.0,66.0
0006d0f83ea7f68205a46c0a3dd6a608,"2016-02-01 13:00",c9858406e32e3c761e32a97d48a14c29,42.0,0.012,NULL,0.017,NULL,0.629,NULL,0.074,NULL,0.032,NULL,0.006,0.067,NULL,0.044
0006d9bd34779401bd0ebba677f6b5e3,"2015-08-26 06:00",62f2b6f468c40c07fb9f7690a2c9eed3,23.0,2.0,NULL,35.0,NULL,0.5,NULL,22.0,NULL,NULL,NULL,NULL,NULL,NULL,14.0
0006ea8bce668c2c10212736a488074d,"2015-12-18 18:00",609e2ae8ec57e41ac33df702ca2b01e7,141.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,NULL
0006ecf799ecdadda56bb9b371580981,"2016-01-01 11:00",fb317ebb25b5c8425d9976db6e316b2d,422.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
0006f7299f5152612dbd86b941b41dd1,"2016-03-11 06:00",3880fb61e9a5fad059978c28816c7ce6,88.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,0.0,0.0
0006f90622467697249d9e45bcbd7230,"2016-01-09 17:00",c9858406e32e3c761e32a97d48a14c29,88.0,0.029,NULL,0.08,NULL,1.294,NULL,0.02,NULL,0.032,NULL,0.078,0.105,NULL,0.083
0006f95ab66190a5cda51993b1701301,"2016-02-02 09:00",284419e8e940dd1b76d00c9f45e721cb,290.0,199.0,110.0,96.0,73.0,4.36,2.969,21.0,73.0,17.0,58.0,297.0,178.0,240.0,140.0
0006fc48cd4c2fbcccb033f223e2dc56,"2016-03-29 18:00",e21269a6c476dd95e8602d4f179ad162,64.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,0.0,0.0
00070605a37930bb7fe400b6a3f1b4b3,"2015-08-02 21:00",bfc9970e9804e2a5bef8bf8e043e3215,118.0,2.0,2.0,27.0,32.0,1.009,1.057,51.0,103.0,74.0,74.0,113.0,95.0,89.0,67.0
0007087948ac3ae613724e4c0f65d063,"2014-05-18 14:00",851c98905deea0a41371a95a658d97c5,0.0,0.0,10.0,0.0,5.0,0.0,0.482,0.0,176.0,0.0,176.0,0.0,49.0,0.0,15.0
00070a816a6d5f3d085a4e336ea02286,"2014-09-16 07:00",fa00f455019c4418c494c76caef56eec,5.0,0.0,67.0,0.0,13.0,0.0,0.41,0.0,63.0,0.0,47.0,0.0,9.0,3.0,2.0
0007131f811ba0e37e6ed06083d0bd6b,"2015-04-05 23:00",5cf6e358eb20ebdffea57200c74fc231,125.0,8.6,NULL,NULL,NULL,0.3,NULL,100.2,NULL,NULL,NULL,50.8,96.6,NULL,94.6
000714a13051802ce29749f9f97141f4,"2015-04-05 01:00",ad2ef8ed6b7af8fddd7ad16bcbc351ab,67.0,8.6,NULL,74.6,NULL,0.9,NULL,6.2,NULL,NULL,NULL,57.7,50.0,NULL,48.3
0007188ad8ffa372e49f1812c1b6fedb,"2015-06-01 19:00",a8b75f067feaaffaa472680de360ba4f,127.0,16.0,81.0,31.0,69.0,0.527,1.193,159.0,244.0,208.0,248.0,139.0,204.0,96.0,122.0
00071bd2d6b5c86445a31d6cf6f53cc3,"2016-03-31 14:00",1e031b643bc11fbc1ed97b0259747584,113.0,46.0,NULL,62.0,NULL,1.7,NULL,102.0,NULL,68.0,NULL,344.0,144.0,215.0,85.0
00071d8ea3034666bf652958a406ca6d,"2014-04-09 22:00",9b7c79eec4adf28f4599dd2eba6d05bc,191.0,37.0,NULL,61.0,NULL,1.5,NULL,83.0,NULL,110.0,NULL,331.0,NULL,92.0,NULL
00071d905ff23ae115deaf64686c560d,"2015-03-18 23:00",1b519ba13e08483e3bc23d82dd5992cf,138.0,52.0,80.0,128.0,91.0,1.965,2.791,10.0,112.0,59.0,91.0,161.0,150.0,105.0,80.0
00071e837198ecd976c24b739b8e4853,"2014-12-28 02:00",02e6d5b2847a0a95661de7e0331ccb72,190.0,76.0,70.0,116.0,122.0,4.0,4.458,2.0,8.0,4.0,5.0,192.0,232.0,143.0,182.0
00071fbe56c368ab793a3af20421d0f9,"2015-11-01 06:00",317bdf24d26c105617d9491c93d36b82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00072c0b96aa1269b74e8810acacee1f,"2016-03-16 12:00",7110ac659b98fe93ebebdf60065bc33e,316.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,0.0,0.0
00072d4e60a354f333edbf6788a5833d,"2013-06-26 21:00",a78cb09cc77145da84e873086b7b7fe9,146.0,8.0,NULL,57.0,NULL,1.2,NULL,141.0,NULL,214.0,NULL,0.0,NULL,112.0,NULL
00072e2f1af8b8873fdebfb0ab4035f3,"2014-05-11 00:00",65a3087afb4f8c4cb0619ce73972add1,49.0,8.0,14.0,25.0,19.0,0.453,0.628,108.0,160.0,137.0,155.0,49.0,52.0,17.0,30.0
000734291b9d87d7483cb62b571dcf91,"2015-04-10 01:00",a05ad44423024651b37dc56ae237aa60,176.0,25.0,42.0,46.0,50.0,1.04,1.502,24.0,92.0,60.0,81.0,172.0,170.0,133.0,119.0
0007376e5432352b677fb3f19f461666,"2016-01-08 14:00",4b3d64db14b9b3da3e00ca4ca28c44c5,15.0,3.0,4.0,7.0,19.0,0.2,0.433,48.0,56.0,30.0,40.0,0.0,0.0,10.0,17.0
0007385a34db2792e0d93269dd94cd03,"2013-08-05 01:00",69202bf5273b835db827c8c10376ff09,74.0,36.0,NULL,23.0,NULL,0.475,NULL,65.0,NULL,33.125,NULL,99.0,NULL,43.0,NULL
000739381804f5c1c862ae8e19bb90fb,"2015-11-15 16:00",6d1dd4e58b6827db57c01dd40d5bb83b,245.0,39.0,40.0,70.0,66.0,2.247,2.768,21.0,66.0,16.0,64.0,284.0,318.0,195.0,210.0
00073b33c724293cd44dc7380d449c06,"2014-01-07 13:00",8bf1fe3a9b23b6f2df223a63d2edc6ff,31.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10.0,NULL,13.0,NULL,22.0,NULL
00073d94258ae70190bf98c7086fefa4,"2013-08-21 06:00",96434ebae0cd14bddcedf3babcb3eaa2,153.0,31.0,NULL,99.0,NULL,0.948,NULL,4.0,NULL,33.0,NULL,256.0,NULL,78.0,NULL
0007415b7a31ba2608693de83c299263,"2015-06-10 00:00",23d1a07cb020f657fae41c71ccdef5b6,110.0,31.0,49.0,44.0,34.0,0.972,0.729,119.0,255.0,195.0,232.0,169.0,129.0,81.0,41.0
00074c02e5df934682274927267c3b88,"2013-04-02 22:00",afab9219d4d618c4091590415940fb7e,148.0,59.0,NULL,46.0,NULL,4.58,NULL,73.0,NULL,96.0,NULL,182.0,NULL,83.0,NULL
00075e4f9013292b94e3edda3fb07eeb,"2016-01-19 06:00",128e49786c09bf317c22cfc8e6d70856,117.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
0007664612eccd2e8edad89ee54fbeea,"2016-02-13 03:00",fa00f455019c4418c494c76caef56eec,26.0,27.0,58.0,8.0,42.0,0.308,1.526,82.0,82.0,72.0,72.0,14.0,196.0,13.0,84.0
0007675f990eeb0d62f022b888dcdc08,"2015-11-06 19:00",5cb9d1d0e47582e4a98fd216688e5d32,33.0,2.0,NULL,58.0,NULL,1.5,NULL,10.0,NULL,NULL,NULL,NULL,NULL,NULL,22.0
00076761f870527e365da6bd2816fae9,"2013-11-09 16:00",9b7c79eec4adf28f4599dd2eba6d05bc,61.0,33.0,NULL,51.0,NULL,0.7,NULL,0.0,NULL,0.0,NULL,60.0,NULL,44.0,NULL
000768908c6f4b167947fdfe39071095,"2015-09-26 17:00",c3946785513dbe524d7e166b1f3ae1b7,64.0,55.0,58.0,36.0,77.0,0.553,1.015,171.0,171.0,115.0,136.0,39.0,66.0,22.0,28.0
00076ee6e309bdddd25dd07231686e73,"2016-03-26 14:00",5c4789d801ab9d93838d9206c8c6d531,34.0,3.0,NULL,7.0,NULL,0.3,NULL,97.0,NULL,97.0,NULL,0.0,0.0,3.0,23.0
0007768ab2dfb5c9f3a24754eff4af17,"2013-11-26 10:00",a05ad44423024651b37dc56ae237aa60,101.0,41.0,NULL,39.0,NULL,0.758,NULL,14.0,NULL,36.125,NULL,107.0,NULL,76.0,NULL
00077a9bfb57806443b6f9f363a858ff,"2015-12-22 08:00",659016ee7ebad8c1b9d2f6d61ec8972f,296.0,0.084,NULL,0.215,NULL,9.928,NULL,0.007,NULL,0.007,NULL,0.374,0.51,NULL,NULL
00077cb2e1b656b7386f7de6f8532cc2,"2016-02-19 14:00",3d883d50a3e180f3b20d258f798015d8,78.0,0.008,NULL,0.009,NULL,0.289,NULL,0.053,NULL,0.039,NULL,0.105,0.1,NULL,0.036
00077d0cc7c69d4bcb4ab7a5ba04b536,"2013-12-18 09:00",26b2488971e138ca72890601583f1791,66.0,56.0,NULL,51.0,NULL,0.336,NULL,9.0,NULL,5.5,NULL,81.0,NULL,33.0,NULL
00077d87096c010bc15937ab63289653,"2015-12-16 06:00",a9704d5e6d057637e57b5b420606c53f,29.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,NULL
00077f98076a3709cc99b2d3f9ebec5c,"2013-08-25 14:00",a78cb09cc77145da84e873086b7b7fe9,140.0,7.0,NULL,28.0,NULL,0.8,NULL,281.0,NULL,141.0,NULL,0.0,NULL,32.0,NULL
0007838c5521b47aa07ecc0053ca0b82,"2015-08-16 21:00",0c1c4e9fbb070a008e72459003b0f89b,108.0,13.0,14.0,34.0,28.0,1.04,1.155,83.0,153.0,125.0,144.0,111.0,101.0,81.0,80.0
00078a1d4446bee06eeaf4ad86739315,"2015-08-08 01:00",9714170e764eb6812410330304d93f56,76.0,2.0,NULL,3.0,NULL,0.2,NULL,78.0,NULL,NULL,NULL,NULL,NULL,NULL,55.0
0007940e98ee5495cb9479c3942247ec,"2013-04-22 22:00",a8b75f067feaaffaa472680de360ba4f,260.0,114.0,NULL,50.0,NULL,1.365,NULL,0.0,NULL,18.0,NULL,392.0,NULL,155.0,NULL
0007962a2085fee2640966b25eb5c0dd,"2014-04-14 08:00",a65b2521475a3ba4ff308ff8a9139465,196.0,30.0,NULL,67.0,NULL,1.112,NULL,0.0,NULL,8.0,NULL,175.0,NULL,147.0,NULL
00079e423b7aa7cddde2b581d4aebc15,"2014-10-04 12:00",a11c72e05cf24198c5ed0ad88eb323a1,144.0,3.4,NULL,28.1,NULL,0.8,NULL,63.6,NULL,NULL,NULL,NULL,NULL,NULL,109.7
00079f1a804b6234501a1db500067a08,"2015-07-04 00:00",b12557c5f8c2ec9ea1cef67c908c6bdb,54.0,10.0,24.0,18.0,32.0,0.276,0.43,65.0,153.0,98.0,142.0,58.0,89.0,26.0,31.0
0007a077e676bb1060b51cb72887b190,"2015-01-31 21:00",a7dca88c5d0a9534236b665a9e3a6437,33.0,43.4,NULL,64.7,NULL,2.6,NULL,15.6,NULL,NULL,NULL,104.9,23.3,NULL,14.6
0007a634e7d49e5a984b376d33712fe4,"2015-12-02 20:00",1e031b643bc11fbc1ed97b0259747584,163.0,2.0,NULL,2.0,NULL,0.3,NULL,52.0,NULL,NULL,NULL,38.0,16.0,NULL,129.0
0007abd1aa45de40d2fe4564cd68939b,"2014-12-10 10:00",c77e1bdac8ad7adef5e7ddb9096517ac,382.0,23.7,NULL,124.8,NULL,1.6,NULL,21.3,NULL,NULL,NULL,226.9,349.5,NULL,331.8
0007af04eaf4b03a5f29bef92576afe6,"2013-09-13 12:00",698021aef2993f71189e2f161a19fc61,0.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,NULL,NULL,0.0,NULL,0.0,NULL
0007b79b9e86517cfeaa473897eeed9c,"2014-01-05 16:00",c77e1bdac8ad7adef5e7ddb9096517ac,153.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.0,128.0,NULL,117.0
0007b839bf834116a45b6d360270353f,"2015-05-18 10:00",8f1786edac84e5cd0c89c0912703e4fe,194.0,4.7,NULL,21.0,NULL,0.3,NULL,74.6,NULL,NULL,NULL,93.4,198.5,NULL,145.3
0007b93d26f34a733b129fd80c2367a8,"2013-09-07 17:00",02e6d5b2847a0a95661de7e0331ccb72,46.0,1.0,NULL,8.0,NULL,0.5,NULL,148.0,NULL,126.0,NULL,26.0,NULL,17.0,NULL
0007c3db6730dad2a8bd31f0f5e8e77a,"2016-02-08 22:00",adf38d582f6a4c4a228916e43e243fd6,163.0,0.135,NULL,0.056,NULL,1.878,NULL,0.028,NULL,0.05,NULL,0.147,0.106,NULL,0.079
0007c7e07afe85a8fd9c12d5cce07be2,"2014-10-22 04:00",1868e743178743db4ce73e3199efd516,80.0,4.3,NULL,31.6,NULL,0.7,NULL,2.0,NULL,NULL,NULL,70.0,108.9,NULL,49.2
0007c8201d06f64fd1c05e2be050789f,"2013-05-01 23:00",739361cdd7e47e0aa2cd224597156af2,106.0,41.0,NULL,38.0,NULL,1.044,NULL,177.0,NULL,80.75,NULL,162.0,NULL,39.0,NULL
0007d618890b371197ab839e6d3b264f,"2013-07-28 16:00",284419e8e940dd1b76d00c9f45e721cb,36.0,20.0,NULL,13.0,NULL,0.357,NULL,116.0,NULL,106.0,NULL,34.0,NULL,7.0,NULL
0007d7bbb7f216bccad71271f8a68e3a,"2015-05-11 00:00",7965d2956f6ddbec828d93a5164cd351,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0007d8d5bfa0d8742fca3a5d1be762e4,"2016-01-07 11:00",b6ad738d513aee651fb10bd1d1f30cb0,44.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
0007df679cc096b426ce43a2359948f1,"2015-08-02 08:00",ea5670fea5cf6016724692ab185eb112,198.0,6.0,6.0,45.0,51.0,1.028,1.14,3.0,63.0,6.0,48.0,175.0,145.0,148.0,113.0
0007e24c1cf48c620f20767e2446e605,"2016-01-01 09:00",e21269a6c476dd95e8602d4f179ad162,331.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
0007ed18db7eda171f134265e0aa5dff,"2014-09-05 15:00",36c3b26fe83a6effc921fd79efa1be89,129.0,17.5,NULL,25.5,NULL,0.8,NULL,256.5,NULL,NULL,NULL,NULL,88.2,NULL,62.0
0007eeceff2f7b1d6e578840155905b2,"2015-04-02 09:00",bfc9970e9804e2a5bef8bf8e043e3215,85.0,4.0,9.0,43.0,38.0,1.115,1.016,32.0,75.0,37.0,70.0,76.0,75.0,63.0,50.0
0007f2488523aa509d5d975f582181a9,"2013-11-15 18:00",b7f3b18d6fc1453b6ba81e7b778905fd,187.0,166.0,NULL,98.0,NULL,3.111,NULL,11.0,NULL,8.375,NULL,299.0,NULL,141.0,NULL
0007f4acb0355594bc40ed9756c0f8ce,"2016-03-03 23:00",5e86a8ed0ce35b9df2191b49795a0009,82.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,0.0,0.0
0007f6ead1c9c0eaaf03313918936be3,"2013-12-14 00:00",6d1dd4e58b6827db57c01dd40d5bb83b,213.0,119.0,NULL,90.0,NULL,2.421,NULL,7.0,NULL,12.75,NULL,290.0,NULL,163.0,NULL
0007fd6f4ceb29ad22aa2df27ecaec15,"2015-12-17 02:00",a12ba9a3c9fa249fc2ff830f0044f921,41.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,NULL
000809564b8bec902974a6987b0d2ee9,"2016-02-07 03:00",21a97f30e1aec19a35747484ec659a6e,43.0,21.0,18.0,25.0,18.0,0.915,0.586,50.0,101.0,60.0,94.0,43.0,28.0,27.0,13.0
00082783f0e1b88eff5099141574f0b0,"2015-04-10 02:00",284419e8e940dd1b76d00c9f45e721cb,173.0,18.0,33.0,80.0,58.0,1.203,1.409,11.0,72.0,29.0,62.0,203.0,228.0,131.0,147.0
00082fc936c631c0cc0d261f5f459fca,"2013-08-01 06:00",204a03af0547f90f7f86161c892b867e,41.0,21.0,NULL,22.0,NULL,0.493,NULL,123.0,NULL,153.5,NULL,41.0,NULL,19.0,NULL
0008379c465fa3188f5a90ce6bd61253,"2013-07-23 08:00",a2fedaa87ebd1d14586112480f4f49f8,89.0,29.0,NULL,0.0,NULL,1.871,NULL,87.0,NULL,134.75,NULL,0.0,NULL,66.0,NULL
00083ae8a00b2c8f9ec7f13cdd76ae5b,"2013-12-06 09:00",37b387025089f4056b6903bc9b5cf377,219.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,280.0,NULL,169.0,NULL
00083f8442dc62c438e194c51de416d1,"2015-05-03 10:00",c4c88014151f989b7477efd710b3b9d5,170.0,61.0,27.0,62.0,49.0,0.605,0.435,70.0,167.0,32.0,154.0,190.0,103.0,129.0,79.0
000848064bb053bbf923bdf0fad01096,"2016-02-20 23:00",acb57b50fca0fb16198bdf275e81e3f3,49.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
00084fefeb4d52f5c24ddb793f9395d1,"2015-11-16 10:00",4945d7ad6a1760d639e3c6f331bba3ed,104.0,20.0,26.0,23.0,30.0,1.339,1.45,32.0,46.0,37.0,42.0,158.0,135.0,21.0,66.0
0008513473cdd690513b86516840a77d,"2014-02-03 23:00",6a058b5c7ce4771d4387a029381ab55b,23.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21.0,23.0,NULL,9.0
00085775a457058eec3360a599d8f19e,"2014-05-16 04:00",5b5717c1026dd43fe5d3b8c0e437196f,127.0,11.4,NULL,118.2,NULL,1.1,NULL,NULL,NULL,NULL,NULL,148.6,202.6,NULL,79.4
00085bd24ba0a4f7dbc5be4b7a7f3da4,"2013-04-24 13:00",96434ebae0cd14bddcedf3babcb3eaa2,152.0,59.0,NULL,28.0,NULL,0.927,NULL,77.0,NULL,30.5,NULL,254.0,NULL,63.0,NULL
0008647105441a11672ff80f05db2e64,"2014-02-13 07:00",bfc9970e9804e2a5bef8bf8e043e3215,205.0,75.0,NULL,64.0,NULL,1.378,NULL,29.0,NULL,46.625,NULL,180.0,NULL,155.0,NULL
00086678b2cf4716884c29cf90ae5d2f,"2015-12-24 14:00",7810d61aa576a6b531e6caaab6a15437,45.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
000878761572c65f6fcc2a8a792fd4a1,"2014-11-11 15:00",9d8782ee880858f4051c550c906feb00,93.0,7.0,26.0,25.0,103.0,0.449,1.846,67.0,100.0,32.0,80.0,136.0,275.0,3.0,152.0
0008843e1da8e354c683f2691a23cc8d,"2014-04-20 21:00",a8b75f067feaaffaa472680de360ba4f,277.0,32.0,NULL,30.0,NULL,0.66,NULL,43.0,NULL,11.75,NULL,300.0,NULL,227.0,NULL
0008849d6e8d9f0a97826573f970f782,"2016-01-30 19:00",0ba701001bc2fd0eae77161e0c22bf67,0.0,35.0,NULL,56.0,NULL,2.3,NULL,8.0,NULL,NULL,NULL,91.0,91.0,35.0,35.0
0008859eebf77250430d00df2ed82104,"2016-03-22 06:00",d30752e4212774eb7067ac654841f8cd,169.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,0.0,0.0
000888501bb68b829e17f3a4a687d50b,"2015-03-17 10:00",27ad149206179c8beb411d798372b6bb,122.0,17.0,28.0,54.0,92.0,1.1,2.246,33.0,52.0,8.0,45.0,115.0,319.0,92.0,256.0
00088943f18af237b0459464ac844e19,"2015-05-19 22:00",1507ba8a453b6a988dd0d7b77619b0e1,48.0,2.0,NULL,19.9,NULL,0.3,NULL,49.5,NULL,NULL,NULL,47.6,47.2,NULL,21.1
00089ac4465e4d93051a6a95887e02fe,"2016-01-23 20:00",7ce1f58e6ff00b41526e8d4ecce1b87b,50.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
00089ba660a138e2023a79de784ed7d1,"2014-12-13 18:00",c4c88014151f989b7477efd710b3b9d5,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,238.0,88.0,117.0
0008a8a4e89df30d4db5c5680ee977a5,"2014-04-06 07:00",afab9219d4d618c4091590415940fb7e,139.0,47.0,NULL,0.0,NULL,1.362,NULL,10.0,NULL,26.0,NULL,198.0,NULL,106.0,NULL
0008afaf262099d05592d0e935986229,"2014-04-07 05:00",c4c88014151f989b7477efd710b3b9d5,111.0,26.0,NULL,29.0,NULL,0.895,NULL,53.0,NULL,81.0,NULL,172.0,NULL,81.0,NULL
0008b332f5618fc7f09a9f8cfb6d013c,"2016-03-14 01:00",aba4d3716a55947504621bf7fdf78a40,79.0,42.0,27.0,58.0,48.0,1.528,1.522,29.0,77.0,41.0,66.0,100.0,87.0,58.0,62.0
0008c4a542e44e051d3bc3e0db443930,"2013-11-23 22:00",6d1dd4e58b6827db57c01dd40d5bb83b,465.0,69.0,NULL,123.0,NULL,2.994,NULL,2.0,NULL,5.25,NULL,512.0,NULL,447.0,NULL
0008ce74118f52576f2b46a943bbdd5e,"2015-12-19 13:00",ea9531ec8ed0593c322df9c227c5c9fb,125.0,42.0,NULL,113.0,NULL,2.8,NULL,10.0,NULL,NULL,NULL,NULL,NULL,NULL,95.0
0008d16ee7726fdd2fce8b3052822c88,"2014-11-17 17:00",02e6d5b2847a0a95661de7e0331ccb72,38.0,18.0,15.0,45.0,28.0,0.7,0.554,43.0,72.0,60.0,60.0,38.0,25.0,21.0,15.0
0008d795aec9deef447d142131a0663a,"2014-01-26 21:00",69202bf5273b835db827c8c10376ff09,102.0,71.0,NULL,50.0,NULL,0.923,NULL,48.0,NULL,7.5,NULL,117.0,NULL,76.0,NULL
0008e26b90123ddb0cce40f5c6c6289f,"2015-06-20 06:00",5b5717c1026dd43fe5d3b8c0e437196f,61.0,5.3,NULL,69.8,NULL,0.7,NULL,2.0,NULL,NULL,NULL,46.0,70.6,NULL,31.6
0008eac1ae2ff29343bafee895878941,"2013-07-11 18:00",2640526b36025c9a3fc6e8a9e7ccd5d4,65.0,1.0,NULL,33.0,NULL,2.102,NULL,91.0,NULL,78.25,NULL,80.0,NULL,3.0,NULL
00091979cb282edc098edad44252479f,"2013-07-14 04:00",16050940a9a160a54b070e6f0f85fe4e,134.0,18.0,NULL,54.0,NULL,1.302,NULL,1.0,NULL,3.625,NULL,218.0,NULL,76.0,NULL
00091aa5cfd52ada68566f3d5a7011fe,"2015-11-22 09:00",7faa3abe01b7bb722a656fe9090b11a4,55.0,33.0,39.0,37.0,49.0,1.746,2.415,19.0,37.0,5.0,34.0,49.0,51.0,39.0,39.0
0009229d703527cf47623d7bd649149a,"2014-11-21 15:00",154bdaab03a06a4165babb425ab9961f,118.0,57.0,55.0,69.0,78.0,1.528,2.351,33.0,33.0,18.0,18.0,186.0,237.0,83.0,139.0
00092302fedc0fe9b90825f62325b667,"2015-03-24 04:00",1b519ba13e08483e3bc23d82dd5992cf,73.0,81.0,40.0,66.0,53.0,2.355,1.442,42.0,106.0,46.0,88.0,96.0,117.0,40.0,55.0
000926d43aca621b38e5ce6d895e71b8,"2015-12-16 09:00",d8beb0466bc34e08184249c2f13f20d1,46.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,NULL
00092b3c31167cde5e978ec92f8e113b,"2015-11-14 01:00",839e8a188e737ca5a630476318626ffc,109.0,62.0,79.0,72.0,72.0,4.123,3.969,16.0,23.0,16.0,20.0,156.0,142.0,82.0,72.0
00092e799a6079b255be27fd96880a75,"2014-04-25 04:00",a2fedaa87ebd1d14586112480f4f49f8,108.0,56.0,NULL,46.0,NULL,0.927,NULL,42.0,NULL,68.375,NULL,120.0,NULL,81.0,NULL
00092e9a5ed92473ea8e6d5d91714dee,"2015-12-23 20:00",10cd85a0d754488f6351ba3acd42aa75,178.0,25.0,49.0,77.0,70.0,3.486,3.119,3.0,6.0,3.0,4.0,300.0,332.0,134.0,257.0
00092ea083f7cce0d941f52fde965413,"2014-03-07 10:00",9d8782ee880858f4051c550c906feb00,229.0,164.0,NULL,82.0,NULL,3.056,NULL,28.0,NULL,76.25,NULL,228.0,NULL,179.0,NULL
000930230d2bbe91838dfdaf02201c02,"2016-03-10 19:00",b8decc0cdc843731437196060d6040fc,46.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,0.0,0.0
000930b7954db13905a873bd054d272a,"2015-06-06 18:00",a7dca88c5d0a9534236b665a9e3a6437,61.0,2.0,NULL,15.0,NULL,0.3,NULL,123.0,NULL,NULL,NULL,NULL,NULL,NULL,23.0
00093daed4f57f873ec249a50bec9788,"2016-01-14 09:00",0ba701001bc2fd0eae77161e0c22bf67,0.0,73.0,NULL,95.0,NULL,5.2,NULL,6.0,NULL,NULL,NULL,177.0,107.25,102.0,57.52
000942c19563840dbffe5d4ecb32b2b7,"2014-12-05 02:00",a8b75f067feaaffaa472680de360ba4f,117.0,85.0,58.0,76.0,43.0,0.707,0.559,2.0,74.0,5.0,59.0,153.0,78.0,88.0,30.0
000947f437fce1839f834abed048c1f3,"2014-04-09 00:00",afd5e8d370fa82c2d0c3fb22fe9e5829,289.0,35.0,NULL,41.0,NULL,2.0,NULL,122.0,NULL,NULL,NULL,194.0,232.0,NULL,239.0
